iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,budget_orig,n_budget_lines,budget_ccy,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,tied_status,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full
XI-IATI-EC_INTPA-2016-ACT-D-39312-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,DO,18230400,0,0,NA,NA,2017-06-01,2017-06-01,2025-12-01,NA,NA,3105,NA,NA,NA,18230400,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-38561-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,FJ,22788000,0,0,NA,NA,2020-06-04,2020-06-04,2027-06-04,NA,NA,2556,NA,NA,NA,22788000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2023-ACT-61606,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,FJ,14584320,0,0,NA,NA,2023-10-03,2023-10-03,2030-12-14,NA,NA,2629,NA,NA,NA,14584320,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2023-ACT-62246,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,GL,NA,NA,NA,NA,NA,2023-12-01,2023-12-01,2030-12-19,NA,NA,2575,NA,NA,NA,81182250,0,0,110,Standard grant,50,Other flows,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2023-ACT-61910,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,GL,25636500,0,0,NA,NA,2023-12-20,2023-12-20,2032-09-30,NA,NA,3207,NA,NA,NA,25636500,0,0,110,Standard grant,50,Other flows,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-61102,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,GL,68364000,0,0,NA,NA,2021-12-20,2021-12-20,2026-05-20,NA,NA,1612,NA,NA,NA,68364000,0,0,110,Standard grant,50,Other flows,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-41264-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,GM,53836650,0,0,NA,NA,2019-12-19,2019-12-19,2027-12-19,NA,NA,2922,NA,NA,NA,53836650,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2023-ACT-61846,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,GM,45576000,0,0,NA,NA,2023-11-06,2023-11-06,2029-11-20,NA,NA,2206,NA,NA,NA,45576000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38386-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,ET,181443753,0,0,NA,NA,2016-12-09,2016-12-09,2029-12-09,NA,NA,4748,NA,NA,NA,181443753,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-40939-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,ET,41018400,0,0,NA,NA,2019-07-22,2019-07-22,2030-04-22,NA,NA,3927,NA,NA,NA,41018400,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2017-ACT-D-39674-04,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,GN,108356940,0,0,NA,NA,2017-11-25,2017-11-25,2031-11-25,NA,NA,5113,NA,NA,NA,107638749.9738,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2022-ACT-61302,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,GY,5264028,0,0,NA,NA,2022-12-29,2022-12-29,2029-06-13,NA,NA,2358,NA,NA,NA,5264028,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-40840-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,HN,43297200,0,0,NA,NA,2019-12-02,2019-12-02,2027-12-02,NA,NA,2922,NA,NA,NA,43297200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2015-ACT-D-38103-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,HN,38169900,0,0,NA,NA,2016-08-08,2016-08-08,2026-12-08,NA,NA,3774,NA,NA,NA,38169900,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2018-ACT-D-40697-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,HN,86024700,0,0,NA,NA,2019-09-25,2019-09-25,2027-03-24,NA,NA,2737,NA,NA,NA,86024700,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2017-ACT-D-39148-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,HT,178487010,0,0,NA,NA,2018-04-10,2018-04-10,2029-04-09,NA,NA,4017,NA,NA,NA,175162782.094758,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-42051-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,JM,22788000,0,0,NA,NA,2020-11-27,2020-11-27,2027-11-27,NA,NA,2556,NA,NA,NA,22788000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2015-ACT-D-38731-01,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,JM,27345600,0,0,NA,NA,2016-11-30,2016-11-30,2022-11-30,NA,NA,2191,NA,NA,NA,26519765.38668,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2022-ACT-60692,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,JM,10824300,0,0,NA,NA,2022-12-20,2022-12-20,2028-07-30,NA,NA,2049,NA,NA,NA,10824300,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2017-ACT-D-39228-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,JM,18857070,0,0,NA,NA,2018-12-03,2018-12-03,2026-06-03,NA,NA,2739,NA,NA,NA,18857070,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-62799,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,JM,NA,NA,NA,NA,NA,2025-12-03,2024-07-31,2029-12-03,NA,NA,1461,NA,NA,NA,10026720,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2022-ACT-60599,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,KI,5697000,0,0,NA,NA,2022-02-18,2022-02-18,2030-01-24,NA,NA,2897,NA,NA,NA,9115200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2020-PCC-416132,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,KI,7064280,3255020.829,1,2020,2023,2020-07-08,2020-07-11,2026-11-11,NA,NA,2317,NA,NA,NA,7064280,9122276.8134,4,110,Standard grant,10,ODA,5,1,Bilateral,2,1,0,0.5392282258064516,-0.29132435483870966
XI-IATI-EC_INTPA-2020-PCC-416065,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,KI,7121250,6118582.21578,1,2020,2023,2020-05-26,2020-06-01,2026-11-01,NA,NA,2350,NA,NA,NA,7121250,6683116.255938,4,110,Standard grant,10,ODA,5,1,Bilateral,2,1,0,0.14079940800000001,0.06152483679999998
XI-IATI-EC_INTPA-2021-ACT-63136,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,NA,NA,NA,NA,NA,2026-02-25,NA,2034-02-25,NA,NA,2922,NA,NA,NA,22788000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2021-ACT-62577,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,NA,NA,NA,NA,NA,2025-10-10,2024-06-10,2030-10-10,NA,NA,1826,NA,NA,NA,19369800,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2021-ACT-61001,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,36460800,0,0,NA,NA,2021-12-17,2021-12-17,2030-04-06,NA,NA,3032,NA,NA,NA,36460800,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2015-ACT-D-37809-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,40596997.775238,0,0,NA,NA,2016-04-19,2016-04-19,2025-12-19,NA,NA,3531,NA,NA,NA,40596997.775238,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-42335-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,24793344,0,0,NA,NA,2020-10-27,2020-10-27,2028-10-27,NA,NA,2922,NA,NA,NA,24793344,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2015-ACT-D-38149-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KG,13129735.765194,0,0,NA,NA,2016-04-19,2016-04-19,2021-10-19,NA,NA,2009,NA,NA,NA,12919694.211594,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2017-ACT-D-38831-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,39423240,0,0,NA,NA,2017-06-08,2017-06-08,2026-12-31,NA,NA,3493,NA,NA,NA,39423240,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2017-ACT-D-39902-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,119637000,0,0,NA,NA,2018-08-15,2018-08-15,2025-08-15,NA,NA,2557,NA,NA,NA,119637000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2023-ACT-61732,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,55830600,0,0,NA,NA,2023-11-13,2023-11-13,2030-03-27,NA,NA,2326,NA,NA,NA,64945800,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2018-ACT-D-40874-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,25066800,0,0,NA,NA,2019-05-23,2019-05-23,2025-05-23,NA,NA,2192,NA,NA,NA,24808610.068596,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-41594-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,2044342.2438,0,0,NA,NA,2019-07-01,2019-07-01,2027-12-31,NA,NA,3105,NA,NA,NA,2044342.2438,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2022-ACT-60558,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KH,35321400,0,0,NA,NA,2022-08-23,2022-08-23,2033-06-08,NA,NA,3942,NA,NA,NA,35321400,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-PCC-422494,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,LC,6897927.600000001,0,0,NA,NA,2020-12-24,2020-12-24,2023-12-24,2023-12-24,0,1095,NA,NA,NA,6897927.600000001,0,0,110,Standard grant,10,ODA,5,1,Bilateral,2,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-42802-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KE,34182000,0,0,NA,NA,2020-06-23,2020-06-23,2023-06-23,NA,NA,1095,NA,NA,NA,34182000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-PCC-416217,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,KE,26775900,0,0,NA,NA,2020-05-27,2020-05-27,2027-04-29,NA,NA,2528,NA,NA,NA,26775900,0,0,110,Standard grant,10,ODA,5,1,Bilateral,2,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-41871-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,LA,5127300,0,0,NA,NA,2020-11-30,2020-11-30,2026-09-14,NA,NA,2114,NA,NA,NA,5127300,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-41123-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,LA,56630288.664792,0,0,NA,NA,2019-07-30,2019-07-30,2027-07-29,NA,NA,2921,NA,NA,NA,56630288.664792,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2018-ACT-D-39985-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,LA,70642800,0,0,NA,NA,2018-09-14,2018-09-14,2026-09-14,NA,NA,2922,NA,NA,NA,70414920,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2022-ACT-60628,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,LA,42157800,0,0,NA,NA,2022-09-01,2022-09-01,2032-12-20,NA,NA,3763,NA,NA,NA,59248800,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38868-01,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MH,10336692.6306,0,0,NA,NA,2017-03-30,2017-03-30,2026-03-30,NA,NA,3287,NA,NA,NA,10336692.6306,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-62518,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,LR,NA,NA,NA,NA,NA,2025-05-08,2024-07-01,2030-05-08,NA,NA,1826,NA,NA,NA,71782200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,NA,1
XI-IATI-EC_INTPA-2019-ACT-D-42187-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MN,57767352.11999999,0,0,NA,NA,2020-05-29,2020-05-29,2029-05-29,NA,NA,3287,NA,NA,NA,57767352.11999999,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2019-ACT-D-39998-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MM,127612800,0,0,NA,NA,2020-08-20,2020-08-20,2027-08-20,NA,NA,2556,NA,NA,NA,127612800,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2018-ACT-D-39665-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MM,245083097.214198,0,0,NA,NA,2019-02-07,2019-02-07,2027-02-07,NA,NA,2922,NA,NA,NA,221763164.290722,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2026-PC-76775,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MM,NA,NA,NA,NA,NA,2026-06-22,2026-06-22,2027-06-21,NA,NA,364,NA,NA,NA,20509.2,0,0,110,Standard grant,10,ODA,5,1,Bilateral,2,0,0,NA,1
XI-IATI-EC_INTPA-2015-ACT-D-38388-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,ML,210097045.615896,0,0,NA,NA,2015-12-02,2015-12-02,2025-08-08,NA,NA,3537,NA,NA,NA,210097045.615896,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38972-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,ML,87164100,0,0,NA,NA,2017-04-25,2017-04-25,2030-04-24,NA,NA,4747,NA,NA,NA,87164100,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-42916-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MU,9001260,0,0,NA,NA,2020-12-08,2020-12-08,2025-06-08,NA,NA,1643,NA,NA,NA,9001260,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-61069,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,MR,45234180,0,0,NA,NA,2021-12-16,2021-12-16,2029-06-16,NA,NA,2739,NA,NA,NA,45234180,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2024-ACT-62693,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,MR,NA,NA,NA,NA,NA,2024-11-14,2024-11-14,2028-11-20,NA,NA,1467,NA,NA,NA,113940000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,NA,1
XI-IATI-EC_INTPA-2022-ACT-61433,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NC,35207460,0,0,NA,NA,2022-11-21,2022-11-21,2030-09-01,NA,NA,2841,NA,NA,NA,36346860,0,0,110,Standard grant,50,Other flows,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2022-ACT-61310,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NA,18230400,0,0,NA,NA,2022-12-15,2022-12-15,2030-07-17,NA,NA,2771,NA,NA,NA,18230400,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-61086,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,NE,222183000,0,0,NA,NA,2021-12-16,2021-12-16,2027-05-31,NA,NA,1992,NA,NA,NA,222183000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2018-ACT-D-40839-01,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,NE,130512407.787,0,0,NA,NA,2019-06-11,2019-06-11,2026-06-11,NA,NA,2557,NA,NA,NA,121988362.597848,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2022-ACT-D-44448-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,NE,28485000,0,0,NA,NA,2022-11-23,2022-11-23,2032-05-24,NA,NA,3470,NA,NA,NA,28485000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38233-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NE,81467100,0,0,NA,NA,2016-11-28,2016-11-28,2024-05-28,NA,NA,2738,NA,NA,NA,80770100.546394,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38320-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NE,226740600,0,0,NA,NA,2016-11-28,2016-11-28,2027-11-28,NA,NA,4017,NA,NA,NA,226740600,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2024-ACT-62358,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,MW,NA,NA,NA,NA,NA,2024-07-15,2024-07-15,2029-10-16,NA,NA,1919,NA,NA,NA,62667000,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,1,0,NA,1
XI-IATI-EC_INTPA-2021-ACT-63421,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,1,Pipeline/identification,MW,NA,NA,NA,NA,NA,2100-01-01,NA,NA,NA,NA,NA,NA,NA,NA,77479200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2022-ACT-61446,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,PF,35435340,0,0,NA,NA,2022-11-21,2022-11-21,2030-02-27,NA,NA,2655,NA,NA,NA,35435340,0,0,110,Standard grant,50,Other flows,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2016-ACT-D-38030-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NP,92747160,0,0,NA,NA,2017-08-09,2017-08-09,2025-08-09,NA,NA,2922,NA,NA,NA,92747160,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2021-ACT-61472,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NP,56970000,0,0,NA,NA,2021-12-14,2021-12-14,2030-12-31,NA,NA,3304,NA,NA,NA,67053690,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2024-ACT-62209,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NP,NA,NA,NA,NA,NA,2024-02-01,2024-02-01,2030-10-04,NA,NA,2437,NA,NA,NA,26206200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,NA,1
XI-IATI-EC_INTPA-2020-PCC-414217,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,NP,31903200,0,0,NA,NA,2020-07-09,2020-07-09,2025-12-31,2025-12-31,0,2001,NA,NA,NA,31903200,0,0,110,Standard grant,10,ODA,5,1,Bilateral,2,0,0,1,1
XI-IATI-EC_INTPA-2015-ACT-D-37956-00,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,PE,45032808.25494,0,0,NA,NA,2016-04-08,2016-04-08,2023-12-08,NA,NA,2800,NA,NA,NA,45032808.25494,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
XI-IATI-EC_INTPA-2020-ACT-D-42950-01,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,PE,15951600,0,0,NA,NA,2021-12-29,2021-12-29,2026-12-28,NA,NA,1825,NA,NA,NA,15951600,0,0,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,1
