iatiidentifier,donor_ref,donor,x1_donor_type,modality,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,y1_gap,planned_end,actual_end,y2_early_days,budget_orig,budget_ccy,n_budget_lines,cp_eligible,planned_start,actual_start
XI-IATI-EC_NEAR-2018-PCC-399610,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,4215780.0,4215780.0,4,2018,2023,0.0,2023-10-01,2023-10-01,0,0.0,,12,1,2018-08-29,2018-09-01
XI-IATI-EC_NEAR-2018-PCC-401348,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,3418200.0,3418200.0,3,2018,2022,0.0,2023-11-11,2023-11-11,0,0.0,,12,1,2018-12-11,2018-12-11
XI-IATI-EC_NEAR-2018-PCC-401352,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,3076380.0,3076380.0,3,2018,2021,0.0,2023-01-01,2023-01-01,0,0.0,,12,1,2018-12-20,2019-01-01
XI-IATI-EC_NEAR-2018-PCC-403140,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,56286360.0,27801360.0,2,2018,2022,0.5060728744939271,2022-11-16,2022-11-16,0,0.0,,12,0,2018-11-15,2018-11-16
XI-IATI-EC_NEAR-2018-PCC-403150,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,60103350.0,52694401.5,4,2018,2022,0.12327014218009479,2023-11-16,2023-11-16,0,0.0,,12,1,2018-11-12,2018-11-16
XI-IATI-EC_NEAR-2018-PCC-403393,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,34182000.0,26775900.0,5,2018,2023,0.21666666666666667,2024-12-05,2024-12-05,0,0.0,,12,1,2018-12-05,2018-12-05
XI-IATI-EC_NEAR-2018-PCC-404157,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,1025460.0,986720.5025460001,2,2019,2024,0.03777767777777772,2023-05-29,2023-05-29,0,0.0,,12,0,2018-12-27,2019-03-01
XI-IATI-EC_NEAR-2018-PCC-404297,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,6836400.0,4284144.0,4,2019,2024,0.37333333333333335,2025-11-01,,,0.0,,12,1,2018-12-21,2019-01-01
XI-IATI-EC_NEAR-2018-PCC-404376,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,6141366.0,5527229.4,3,2019,2023,0.09999999999999994,2023-10-01,2023-10-01,0,0.0,,12,1,2018-12-19,2019-01-01
XI-IATI-EC_NEAR-2018-PCC-404417,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,4557600.0,1173582.0,1,2021,2021,0.7425,2025-11-01,,,0.0,,12,0,2018-12-21,2018-12-27
XI-IATI-EC_NEAR-2019-ACT-D-41203-02,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,80498610.0,0,0,,,1.0,2032-12-17,,,,,,0,2020-12-17,2020-12-17
XI-IATI-EC_NEAR-2019-ACT-D-41263-03,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MK,58109400.0,0,0,,,1.0,2028-03-05,,,,,,0,2020-03-05,2020-03-05
XI-IATI-EC_NEAR-2019-ACT-D-41859-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,102546000.0,0,0,,,1.0,2030-11-19,,,0.0,,12,0,2020-11-19,2020-11-19
XI-IATI-EC_NEAR-2019-ACT-D-41860-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,113940000.0,0,0,,,1.0,2031-02-13,,,0.0,,12,0,2020-08-14,2020-08-14
XI-IATI-EC_NEAR-2019-ACT-D-41891-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,2,Implementation,TN,136728000.0,0,0,,,1.0,2030-07-02,,,0.0,,12,0,2020-07-03,2020-07-03
XI-IATI-EC_NEAR-2019-ACT-D-41934-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,61527600.0,0,0,,,1.0,2027-09-28,,,0.0,,12,0,2020-09-28,2020-09-28
XI-IATI-EC_NEAR-2019-ACT-D-41937-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,62667000.0,0,0,,,1.0,2028-11-30,,,0.0,,12,0,2020-11-30,2020-11-30
XI-IATI-EC_NEAR-2019-ACT-D-41950-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,62667000.0,0,0,,,1.0,2028-10-26,,,0.0,,12,0,2020-04-27,2020-04-27
XI-IATI-EC_NEAR-2019-ACT-D-42126-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,56970000.0,0,0,,,1.0,2029-01-13,,,0.0,,12,0,2020-05-13,2020-05-13
XI-IATI-EC_NEAR-2019-ACT-D-42137-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,50133600.0,0,0,,,1.0,2027-12-19,,,0.0,,12,0,2020-12-20,2020-12-20
XI-IATI-EC_NEAR-2019-ACT-D-42240-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,51808500.909,0,0,,,1.0,2028-06-27,,,0.0,,12,0,2020-12-27,2020-12-27
XI-IATI-EC_NEAR-2019-PCC-404352,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,6836400.0,5247126.174582001,2,2019,2022,0.2324723283333332,2025-08-01,,,0.0,,12,0,2019-06-28,2019-08-01
XI-IATI-EC_NEAR-2019-PCC-404799,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,185454.441,0,0,,,1.0,2023-07-22,2023-07-22,0,0.0,,12,0,2019-04-16,2019-04-24
XI-IATI-EC_NEAR-2019-PCC-407099,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,3418200.0,2449710.0,2,2019,2021,0.2833333333333333,2025-01-01,2025-01-01,0,0.0,,12,0,2019-05-21,2019-06-03
XI-IATI-EC_NEAR-2019-PCC-407821,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,RS,2110738.5,0,0,,,1.0,2025-02-09,,,0.0,,12,0,2019-06-27,2019-09-09
XI-IATI-EC_NEAR-2019-PCC-408874,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,38739600.0,29766825.0,4,2019,2024,0.23161764705882354,2024-07-26,2024-07-26,0,0.0,,12,1,2019-07-26,2019-07-26
XI-IATI-EC_NEAR-2019-PCC-410052,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,8260650.0,6183489.618000001,3,2020,2023,0.25145241379310335,2025-11-14,,,0.0,,12,1,2019-12-13,2020-01-14
XI-IATI-EC_NEAR-2019-PCC-411467,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,2873566.8,2498722.179732,5,2019,2024,0.13044576526566212,2025-04-11,,,0.0,,12,1,2019-11-07,2019-11-11
XI-IATI-EC_NEAR-2019-PCC-411975,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,397080.9,0,0,,,1.0,2026-02-17,,,0.0,,12,0,2019-11-21,2020-02-17
XI-IATI-EC_NEAR-2019-PCC-413828,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,64262160.0,59846985.0,5,2019,2024,0.06870567375886524,2024-12-11,2024-12-11,0,0.0,,12,1,2019-12-05,2019-12-11
XI-IATI-EC_NEAR-2019-PCC-414058,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,47854800.0,43297200.0,4,2019,2023,0.09523809523809523,2023-12-13,2023-12-13,0,0.0,,12,1,2019-12-05,2019-12-13
XI-IATI-EC_NEAR-2019-PCC-415500,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MK,17091000.0,14390863.5528,5,2020,2024,0.1579858666666667,2026-03-05,,,0.0,,12,1,2019-12-20,2020-03-05
XI-IATI-EC_NEAR-2020-ACT-D-42019-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AM,37487514.445218,0,0,,,1.0,2026-12-31,,,0.0,,12,0,2020-10-09,2020-10-09
XI-IATI-EC_NEAR-2020-ACT-D-42145-06,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,ME,20014671.915,0,0,,,1.0,2032-08-28,,,,,,0,2020-08-28,2020-08-28
XI-IATI-EC_NEAR-2020-ACT-D-42278-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,96849000.0,0,0,,,1.0,2028-10-26,,,0.0,,12,0,2020-04-27,2020-04-27
XI-IATI-EC_NEAR-2020-ACT-D-42291-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,56970000.0,0,0,,,1.0,2029-01-13,,,0.0,,12,0,2020-05-13,2020-05-13
XI-IATI-EC_NEAR-2020-ACT-D-42575-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,22788000.0,0,0,,,1.0,2027-12-19,,,0.0,,12,0,2020-12-20,2020-12-20
XI-IATI-EC_NEAR-2020-ACT-D-42602-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,22788000.0,0,0,,,1.0,2028-06-27,,,0.0,,12,0,2020-12-27,2020-12-27
XI-IATI-EC_NEAR-2020-ACT-D-42747-06,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,2,Implementation,MK,45576000.0,0,0,,,1.0,2032-09-18,,,0.0,,12,0,2020-09-18,2020-09-18
XI-IATI-EC_NEAR-2020-ACT-D-42859-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,2,Implementation,TN,208510200.0,0,0,,,1.0,2032-07-02,,,0.0,,12,0,2021-03-01,2021-03-01
XI-IATI-EC_NEAR-2020-ACT-D-42914-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,88075620.0,0,0,,,1.0,2030-04-12,,,,,,0,2021-04-12,2021-04-12
XI-IATI-EC_NEAR-2020-ACT-D-42924-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MD,17091000.0,0,0,,,1.0,2025-02-18,,,0.0,,12,0,2021-02-19,2021-02-19
XI-IATI-EC_NEAR-2020-PCC-414985,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,389727.2124,0,0,,,1.0,2024-08-01,2024-08-01,0,0.0,,12,0,2020-07-20,2020-09-01
XI-IATI-EC_NEAR-2020-PCC-415186,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,1367280.0,1327775.6005380002,4,2020,2024,0.028892691666666498,2024-12-01,2024-12-01,0,0.0,,12,1,2020-05-11,2020-07-01
XI-IATI-EC_NEAR-2020-PCC-416324,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,145843200.0,141012144.0,5,2020,2024,0.033125,2025-04-27,,,0.0,,12,1,2020-04-20,2020-04-27
XI-IATI-EC_NEAR-2020-PCC-416672,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,50589360.0,13779935.5032,2,2021,2022,0.727611981981982,2028-10-21,,,0.0,,12,0,2020-12-16,2020-12-21
XI-IATI-EC_NEAR-2020-PCC-416748,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,52412400.0,101406600.0,4,2020,2023,-0.9347826086956522,2025-05-13,,,0.0,,12,1,2020-06-02,2020-05-13
XI-IATI-EC_NEAR-2020-PCC-416795,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,797580.0,728172.0817200001,3,2020,2022,0.08702314285714269,2024-12-01,2024-12-01,0,0.0,,12,1,2020-06-24,2020-08-01
XI-IATI-EC_NEAR-2020-PCC-417111,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,2107890.0,2107890.0,2,2020,2022,0.0,2023-07-23,2023-07-23,0,0.0,,12,0,2020-07-22,2020-07-23
XI-IATI-EC_NEAR-2020-PCC-417245,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,2127619.3718520002,1808476.4626560002,2,2020,2022,0.1500000016065844,2024-01-07,2024-01-07,0,0.0,,12,0,2020-12-07,2020-12-07
XI-IATI-EC_NEAR-2020-PCC-418579,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,88873200.0,61527600.0,2,2020,2022,0.3076923076923077,2026-08-14,,,0.0,,12,0,2020-08-05,2020-08-14
XI-IATI-EC_NEAR-2020-PCC-419152,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,2,Implementation,MK,45576000.0,45576000.0,2,2020,2021,0.0,2026-09-18,,,0.0,,12,0,2020-07-31,2020-09-18
XI-IATI-EC_NEAR-2020-PCC-419437,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,46145700.0,31903200.0,3,2020,2023,0.30864197530864196,2025-09-28,,,0.0,,12,1,2020-09-28,2020-09-28
XI-IATI-EC_NEAR-2020-PCC-419973,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,57710610.0,44553730.32,4,2021,2024,0.2279802566633761,2025-12-17,,,0.0,,12,1,2020-12-17,2020-12-17
XI-IATI-EC_NEAR-2020-PCC-420275,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,39879000.0,60957900.0,3,2020,2022,-0.5285714285714286,2025-12-20,,,0.0,,12,1,2020-12-20,2020-12-20
XI-IATI-EC_NEAR-2020-PCC-420528,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,JO,68364000.0,46145700.0,3,2021,2023,0.325,2024-12-27,2024-12-27,0,0.0,,12,1,2020-12-16,2020-12-27
XI-IATI-EC_NEAR-2020-PCC-420597,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,TN,45576000.0,33612300.0,3,2020,2024,0.2625,2028-11-19,,,0.0,,12,1,2020-10-30,2020-11-19
XI-IATI-EC_NEAR-2020-PCC-421173,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,GE,35321400.0,25921350.0,4,2020,2023,0.2661290322580645,2025-11-30,,,0.0,,12,1,2020-11-23,2020-11-30
XI-IATI-EC_NEAR-2020-PCC-421250,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MK,1709100.0,0,0,,,1.0,2025-07-02,,,0.0,,12,0,2020-12-14,2021-01-18
XI-IATI-EC_NEAR-2020-PCC-421661,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,455760.0,310918.070538,2,2021,2022,0.31780307499999993,2023-08-01,2023-08-01,0,0.0,,12,0,2020-12-11,2021-02-01
XI-IATI-EC_NEAR-2020-PCC-423478,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,2278800.0,2050920.0,3,2021,2023,0.1,2026-12-17,,,0.0,,12,1,2020-09-14,2020-12-17
XI-IATI-EC_NEAR-2020-PCC-424787,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,AL,41018400.0,36808950.005063996,3,2022,2024,0.10262345666666677,2027-04-12,,,0.0,,12,1,2020-12-03,2021-04-12
XI-IATI-EC_NEAR-2021-ACT-60872,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,RS,184810680.0,0,0,,,1.0,2026-06-21,,,,,,0,2023-12-31,2022-09-05
XI-IATI-EC_NEAR-2021-ACT-60875,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,RS,184810680.0,0,0,,,1.0,2026-06-21,,,,,,0,2023-12-31,2022-09-05
XI-IATI-EC_NEAR-2021-ACT-61066,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,56970000.0,0,0,,,1.0,2029-12-28,,,0.0,,12,0,2021-12-20,2021-12-20
XI-IATI-EC_NEAR-2021-ACT-61068,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,58109400.0,0,0,,,1.0,2028-12-26,,,0.0,,12,0,2021-12-20,2021-12-20
XI-IATI-EC_NEAR-2021-ACT-61082,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,4,Closed,TN,182304000.0,0,0,,,1.0,2027-10-19,,,,,,0,2021-12-19,2021-12-19
XI-IATI-EC_NEAR-2021-ACT-61137,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,148122000.0,0,0,,,1.0,2027-12-20,,,0.0,,12,0,2021-12-20,2021-12-20
XI-IATI-EC_NEAR-2021-ACT-61585,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,1,Pipeline/identification,RS,188001000.0,0,0,,,1.0,2025-02-13,,,,,,0,2023-02-13,2023-01-30
XI-IATI-EC_NEAR-2021-ACT-61727,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,1,Pipeline/identification,JO,79758000.0,0,0,,,1.0,2030-12-05,,,0.0,,12,0,2024-12-05,2023-10-04
XI-IATI-EC_NEAR-2021-ACT-61868,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,MA,100267200.0,0,0,,,1.0,2030-12-31,,,0.0,,12,0,2025-12-31,2024-09-30
XI-IATI-EC_NEAR-2021-ACT-62392,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,AL,76738590.0,0,0,,,1.0,2031-12-31,,,,,,0,2025-12-31,2024-02-06
XI-IATI-EC_NEAR-2021-ACT-62606,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,JO,29624400.0,0,0,,,1.0,2029-12-31,,,0.0,,12,0,2025-12-31,2024-09-13
XI-IATI-EC_NEAR-2021-ACT-62648,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,1,Pipeline/identification,MD,72921600.0,0,0,,,1.0,2028-12-31,,,0.0,,12,0,2025-12-31,2024-12-31
XI-IATI-EC_NEAR-2021-ACT-62782,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A01_general,1,Pipeline/identification,UA,3418200000.0,0,0,,,1.0,2027-07-08,,,,,,0,2024-07-08,2024-06-10
XI-IATI-EC_NEAR-2021-PC-2265,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,Multilateral,A02_sector,2,Implementation,MA,203701.932,0,0,,,1.0,2022-08-21,2022-08-21,0,0.0,,12,0,2021-02-22,2021-02-22
