iatiidentifier,date_type,isodate
44000-P149831,planned_start,2015-03-12
44000-P149831,actual_start,2015-03-12
44000-P101471,planned_start,2008-05-18
44000-P101471,actual_start,2009-02-17
44000-P101471,planned_end,2015-09-08
44000-P101471,actual_end,2015-09-08
44000-P154981,actual_start,2016-02-11
44000-P154981,planned_start,2015-08-20
44000-P154981,actual_end,2020-09-30
44000-P151007,planned_start,2014-10-21
44000-P151007,actual_start,2015-03-18
44000-P151007,planned_end,2017-12-31
44000-P151007,actual_end,2017-12-31
44000-P156858,planned_start,2015-10-01
44000-P156858,actual_start,2016-02-11
44000-P156858,planned_end,2020-09-30
44000-P156858,actual_end,2020-09-30
44000-P169505,planned_start,2019-07-18
44000-P169505,actual_start,2020-03-19
44000-P169505,planned_end,2023-06-30
44000-P169505,actual_end,2023-06-30
44000-P178285,planned_start,2022-07-15
44000-P178285,actual_start,2022-06-30
44000-P178285,planned_end,2023-12-15
44000-P178285,actual_end,2023-12-15
44000-P120860,planned_start,2010-09-15
44000-P120860,actual_start,2010-12-09
44000-P120860,planned_end,2019-12-09
44000-P120860,actual_end,2019-12-09
44000-P176387,planned_start,2021-06-29
44000-P176387,actual_start,2021-06-24
44000-P176387,planned_end,2022-12-31
44000-P176387,actual_end,2022-12-31
44000-P177765,planned_start,2022-01-12
44000-P177765,actual_start,2022-03-31
44000-P177765,planned_end,2023-06-30
44000-P177765,actual_end,2023-06-30
44000-P508227,planned_start,2025-08-08
44000-P508227,actual_start,2025-08-08
44000-P508227,planned_end,2027-02-08
44000-P508227,actual_end,2027-02-08
44000-P178591,planned_start,2022-10-31
44000-P178591,actual_start,2022-12-15
44000-P178591,planned_end,2025-12-29
44000-P178591,actual_end,2025-12-29
44000-P131028,planned_start,2012-11-15
44000-P131028,actual_start,2012-12-13
44000-P131028,planned_end,2013-12-31
44000-P131028,actual_end,2013-12-31
44000-P179214,planned_end,2026-11-30
44000-P179214,actual_end,2026-11-30
44000-P179214,planned_start,2023-07-07
44000-P179214,actual_start,2023-10-26
44000-P181263,actual_end,2028-03-31
44000-P180554,planned_start,2024-08-09
44000-P180554,actual_start,2024-08-09
44000-P180554,planned_end,2027-11-01
44000-P180554,actual_end,2027-11-01
44000-P181263,planned_end,2028-03-31
44000-P181263,planned_start,2024-07-22
44000-P181263,actual_start,2025-03-26
44000-P174347,planned_start,2020-09-15
44000-P174347,actual_start,2021-06-28
44000-P174347,planned_end,2022-09-30
44000-P174347,actual_end,2022-09-30
44000-P506131,planned_start,2026-01-26
44000-P506131,actual_start,2026-01-26
44000-P506131,planned_end,2029-03-31
44000-P506131,actual_end,2029-03-31
44000-P507527,planned_start,2025-12-11
44000-P507527,actual_start,2025-12-11
44000-P507527,planned_end,2028-12-31
44000-P507527,actual_end,2028-12-31
44000-P127433,planned_start,2012-05-29
44000-P127433,actual_start,2012-06-19
44000-P127433,planned_end,2013-06-30
44000-P127433,actual_end,2013-06-30
44000-P146243,planned_start,2014-05-22
44000-P146243,actual_start,2014-07-01
44000-P146243,planned_end,2015-12-31
44000-P146243,actual_end,2015-12-31
44000-P130459,planned_start,2013-05-30
44000-P130459,actual_start,2013-06-18
44000-P130459,planned_end,2014-06-30
44000-P130459,actual_end,2014-06-30
44000-P165717,planned_start,2018-08-31
44000-P165717,actual_start,2018-10-25
44000-P165717,planned_end,2020-03-31
44000-P165717,actual_end,2020-03-31
44000-P130051,planned_start,2012-05-29
44000-P130051,actual_start,2012-06-12
44000-P130051,planned_end,2014-10-27
44000-P130051,actual_end,2014-10-27
44000-P179297,planned_start,2023-09-29
44000-P179297,actual_start,2023-06-30
44000-P179297,planned_end,2024-09-30
44000-P179297,actual_end,2024-09-30
44000-P181517,planned_start,2024-09-30
44000-P148957,planned_start,2014-05-06
44000-P181517,actual_start,2024-07-25
44000-P181517,planned_end,2026-12-31
44000-P181517,actual_end,2026-12-31
44000-P502111,actual_end,2027-12-31
44000-P148957,actual_start,2014-05-22
44000-P148957,planned_end,2015-12-31
44000-P148957,actual_end,2015-12-31
44000-P149776,planned_start,2015-06-11
44000-P149776,actual_start,2016-12-15
44000-P149776,planned_end,2017-12-31
44000-P149776,actual_end,2017-12-31
44000-P502111,planned_start,2024-09-19
44000-P502111,actual_start,2024-09-19
44000-P502111,planned_end,2027-12-31
44000-P513191,planned_start,2026-03-30
44000-P513191,actual_start,2026-03-30
44000-P513191,planned_end,2027-06-30
44000-P513191,actual_end,2027-06-30
44000-P161184,planned_end,2019-08-30
44000-P155694,planned_end,2018-03-31
44000-P155694,planned_start,2016-04-20
44000-P155694,actual_start,2017-01-18
44000-P155694,actual_end,2018-03-31
44000-P166303,planned_start,2018-05-31
44000-P166303,actual_start,2018-06-26
44000-P166303,planned_end,2021-12-31
44000-P166303,actual_end,2021-12-31
44000-P157489,planned_start,2017-07-28
44000-P157489,actual_start,2017-05-03
44000-P157489,planned_end,2020-10-31
44000-P157489,actual_end,2020-10-31
44000-P161184,planned_start,2017-10-03
44000-P161184,actual_start,2018-03-20
44000-P161184,actual_end,2019-08-30
44000-P164575,planned_start,2021-04-29
44000-P164575,actual_start,2021-04-29
44000-P164575,planned_end,2022-12-31
44000-P164575,actual_end,2022-12-31
44000-P178912,planned_start,2022-06-30
44000-P178912,actual_start,2022-06-30
44000-P178912,planned_end,2023-09-30
44000-P178912,actual_end,2023-09-30
44000-P177410,planned_start,2022-04-19
44000-P177410,actual_start,2023-03-09
44000-P177410,planned_end,2024-06-30
44000-P177410,actual_end,2024-06-30
44000-P178115,planned_start,2025-03-06
44000-P178115,actual_start,2025-03-06
44000-P178115,planned_end,2026-03-31
44000-P178115,actual_end,2026-03-31
44000-P127408,actual_end,2016-03-31
44000-P125943,planned_start,2011-07-26
44000-P125943,actual_start,2011-09-13
44000-P125943,planned_end,2014-10-31
44000-P125943,actual_end,2014-10-31
44000-P127408,planned_start,2012-09-06
44000-P126580,planned_start,2012-05-22
44000-P126580,actual_start,2013-03-19
44000-P126580,planned_end,2015-06-30
44000-P126580,actual_end,2015-06-30
44000-P127408,actual_start,2015-03-24
44000-P127408,planned_end,2016-03-31
44000-P170914,planned_end,2022-03-31
44000-P149750,planned_end,2017-12-31
44000-P147803,planned_start,2014-05-30
44000-P147803,actual_start,2014-09-26
44000-P147803,planned_end,2015-12-31
44000-P147803,actual_end,2015-12-31
44000-P149750,planned_start,2015-07-15
44000-P149750,actual_start,2016-10-25
44000-P149750,actual_end,2017-12-31
44000-P155656,planned_start,2015-09-24
44000-P155656,actual_start,2015-12-22
44000-P155656,planned_end,2020-03-30
44000-P155656,actual_end,2020-03-30
44000-P149886,planned_start,2014-11-20
44000-P149886,actual_start,2014-11-21
44000-P149886,planned_end,2015-12-31
44000-P149886,actual_end,2015-12-31
44000-P175008,planned_end,2022-06-30
44000-P175008,planned_start,2021-07-14
44000-P175008,actual_start,2021-06-24
44000-P175008,actual_end,2022-06-30
44000-P175360,planned_start,2022-12-20
44000-P175360,actual_start,2023-01-30
44000-P175360,planned_end,2024-06-30
44000-P175360,actual_end,2024-06-30
44000-P167651,planned_start,2018-09-28
44000-P167651,actual_start,2019-03-15
44000-P167651,planned_end,2020-03-31
44000-P167651,actual_end,2020-03-31
44000-P170052,actual_start,2019-12-17
44000-P170052,planned_start,2019-11-15
44000-P170052,planned_end,2021-03-31
44000-P170052,actual_end,2021-03-31
44000-P170914,planned_start,2020-12-15
44000-P170914,actual_start,2020-12-16
44000-P170914,actual_end,2022-03-31
44000-P176891,actual_start,2021-12-10
44000-P176891,planned_start,2021-12-15
44000-P176891,planned_end,2023-03-31
44000-P176891,actual_end,2023-03-31
44000-P171440,planned_start,2020-05-15
44000-P171440,actual_start,2020-04-09
44000-P171440,planned_end,2022-06-30
44000-P171440,actual_end,2022-06-30
44000-P177125,planned_start,2021-10-28
44000-P177125,actual_start,2021-11-17
44000-P177125,planned_end,2023-09-04
44000-P177125,actual_end,2023-09-04
44000-P180336,actual_end,2025-12-31
44000-P178634,planned_start,2023-05-16
44000-P178634,actual_start,2023-06-13
44000-P178634,planned_end,2024-12-31
44000-P178634,actual_end,2024-12-31
44000-P179361,planned_start,2023-12-08
44000-P179361,actual_start,2023-09-29
44000-P179361,planned_end,2024-12-31
44000-P179361,actual_end,2024-12-31
44000-P180336,planned_start,2024-05-31
44000-P180336,actual_start,2024-06-28
44000-P180336,planned_end,2025-12-31
44000-P180585,planned_start,2023-09-21
44000-P180585,actual_start,2023-11-16
44000-P180585,planned_end,2026-12-31
44000-P180585,actual_end,2026-12-31
44000-P167465,planned_start,2019-11-26
44000-P167465,actual_start,2020-05-06
44000-P167465,planned_end,2021-11-30
44000-P167465,actual_end,2021-11-30
44000-P172454,planned_start,2021-07-06
44000-P172454,actual_start,2021-11-30
44000-P172454,planned_end,2023-03-31
44000-P172454,actual_end,2023-03-31
44000-P174120,planned_start,2020-05-20
44000-P174120,actual_start,2020-05-28
44000-P174120,planned_end,2021-06-30
44000-P174120,actual_end,2021-06-30
44000-P181127,actual_start,2024-11-12
44000-P181127,planned_start,2024-09-16
44000-P146726,planned_start,2014-03-27
44000-P146726,actual_start,2014-12-17
44000-P146726,planned_end,2015-12-31
44000-P146726,actual_end,2015-12-31
44000-P181127,planned_end,2026-03-31
44000-P181127,actual_end,2026-03-31
44000-P181389,planned_start,2025-03-31
44000-P181389,actual_start,2025-03-31
44000-P181389,planned_end,2026-06-30
44000-P181389,actual_end,2026-06-30
44000-P507528,planned_start,2026-03-12
44000-P507528,actual_start,2026-03-12
44000-P507528,planned_end,2027-06-30
44000-P507528,actual_end,2027-06-30
44000-P506960,planned_start,2024-11-27
44000-P506960,actual_start,2024-11-27
44000-P506960,planned_end,2025-12-31
44000-P506960,actual_end,2025-12-31
44000-P148861,planned_start,2014-07-07
44000-P178676,planned_start,2022-11-15
44000-P178676,actual_start,2023-11-30
44000-P178676,planned_end,2026-12-31
44000-P178676,actual_end,2026-12-31
44000-P148861,actual_start,2014-09-26
44000-P148861,planned_end,2020-09-30
44000-P148861,actual_end,2020-09-30
44000-P125202,planned_start,2012-04-25
44000-P125202,actual_start,2012-09-20
44000-P125202,planned_end,2013-06-30
44000-P125202,actual_end,2013-06-30
44000-P178209,planned_start,2022-11-08
44000-P178209,actual_start,2022-12-20
44000-P178209,planned_end,2024-03-15
44000-P178209,actual_end,2024-03-15
44000-P178210,planned_start,2023-11-07
44000-P178210,actual_start,2024-01-11
44000-P178210,planned_end,2025-12-31
44000-P178210,actual_end,2025-12-31
44000-P174198,planned_start,2020-06-30
44000-P511758,planned_start,2025-12-19
44000-P511758,actual_start,2025-12-19
44000-P511758,planned_end,2027-06-30
44000-P511758,actual_end,2027-06-30
44000-P174198,actual_start,2020-06-25
44000-P174198,planned_end,2021-06-30
44000-P174198,actual_end,2021-06-30
44000-P153269,actual_start,2015-10-23
44000-P153269,planned_start,2015-09-29
44000-P153269,planned_end,2016-12-31
44000-P153269,actual_end,2016-12-31
44000-P513769,planned_start,2026-04-03
44000-P168259,planned_start,2018-12-07
44000-P168259,actual_start,2019-03-19
44000-P168259,planned_end,2019-10-31
44000-P168259,actual_end,2019-10-31
44000-P513769,actual_start,2026-04-03
44000-P513769,planned_end,2027-12-31
44000-P513769,actual_end,2027-12-31
44000-P169498,planned_start,2020-04-30
44000-P169498,actual_start,2020-06-17
44000-P169498,planned_end,2020-12-31
44000-P169498,actual_end,2020-12-31
44000-P176420,planned_start,2021-10-28
44000-P176420,actual_start,2021-12-16
44000-P176420,planned_end,2022-12-23
44000-P176420,actual_end,2022-12-23
44000-P175342,planned_start,2021-12-16
44000-P175342,actual_start,2021-12-16
44000-P175342,planned_end,2022-12-31
44000-P175342,actual_end,2022-12-31
44000-P175139,planned_start,2021-06-29
44000-P175139,actual_start,2021-03-23
44000-P175139,planned_end,2022-03-31
44000-P175139,actual_end,2022-03-31
44000-P133107,planned_start,2013-03-28
44000-P133107,actual_start,2013-12-23
44000-P133107,planned_end,2015-06-30
44000-P133107,actual_end,2015-06-30
44000-P178321,planned_start,2022-09-20
44000-P178321,actual_start,2022-12-05
44000-P178321,planned_end,2023-11-30
44000-P178321,actual_end,2023-11-30
44000-P178322,planned_start,2023-11-30
44000-P178322,actual_start,2023-12-14
44000-P178322,planned_end,2024-12-30
44000-P178322,actual_end,2024-12-30
44000-P171554,planned_start,2020-12-16
44000-P503960,planned_start,2024-12-13
44000-P503960,actual_start,2024-12-13
44000-P503960,planned_end,2027-12-31
44000-P503960,actual_end,2027-12-31
44000-P178113,planned_start,2022-12-06
44000-P178113,actual_start,2022-12-22
44000-P178113,planned_end,2023-06-30
44000-P178113,actual_end,2023-06-30
44000-P171554,actual_start,2020-12-16
44000-P171554,planned_end,2023-06-30
44000-P171554,actual_end,2023-06-30
44000-P180196,planned_start,2023-12-08
44000-P180196,actual_start,2023-12-08
44000-P180196,planned_end,2024-04-30
44000-P180196,actual_end,2024-04-30
44000-P146452,planned_start,2014-03-25
44000-P146452,actual_start,2014-03-13
44000-P146452,planned_end,2015-06-30
44000-P146452,actual_end,2015-06-30
44000-P181603,planned_start,2024-09-12
44000-P181603,actual_start,2025-09-26
44000-P181603,planned_end,2028-12-31
44000-P181603,actual_end,2028-12-31
44000-P173680,planned_end,2022-06-30
44000-P173680,planned_start,2021-11-11
44000-P173680,actual_start,2021-12-16
44000-P173680,actual_end,2022-06-30
44000-P171570,planned_start,2020-02-28
44000-P171570,actual_start,2020-02-27
44000-P171570,planned_end,2021-07-15
44000-P171570,actual_end,2021-07-15
44000-P151279,planned_start,2015-03-12
44000-P151279,actual_start,2015-01-22
44000-P151279,planned_end,2016-03-31
44000-P151279,actual_end,2016-03-31
44000-P155024,planned_start,2016-01-12
44000-P155024,actual_start,2015-12-01
44000-P155024,planned_end,2016-09-30
44000-P155024,actual_end,2016-09-30
44000-P158698,planned_start,2016-11-15
44000-P158698,actual_start,2016-10-31
44000-P158698,planned_end,2017-12-31
44000-P158698,actual_end,2017-12-31
44000-P162671,planned_start,2017-11-15
44000-P162671,actual_start,2017-12-01
44000-P162671,planned_end,2019-06-30
44000-P162671,actual_end,2019-06-30
44000-P505244,planned_start,2024-12-20
44000-P505244,actual_start,2024-12-20
44000-P505244,planned_end,2025-12-20
44000-P505244,actual_end,2025-12-20
44000-P513028,planned_start,2026-03-23
44000-P513028,actual_start,2026-03-23
44000-P513028,planned_end,2027-09-30
44000-P513028,actual_end,2027-09-30
44000-P166458,planned_start,2018-11-16
44000-P166458,actual_start,2018-11-15
44000-P166458,planned_end,2020-06-30
44000-P166458,actual_end,2020-06-30
44000-P174889,planned_start,2022-07-27
44000-P174889,actual_start,2022-07-27
44000-P174889,planned_end,2024-01-31
44000-P174889,actual_end,2024-01-31
44000-P169040,planned_start,2019-11-15
44000-P169040,actual_start,2019-08-29
44000-P169040,planned_end,2021-06-30
44000-P169040,actual_end,2021-06-30
44000-P179307,planned_start,2023-07-27
44000-P179307,actual_start,2023-07-28
44000-P179307,planned_end,2025-01-31
44000-P179307,actual_end,2025-01-31
44000-P501988,planned_start,2024-07-30
44000-P501988,actual_start,2024-07-30
44000-P501988,planned_end,2025-12-31
44000-P501988,actual_end,2025-12-31
44000-P506857,planned_start,2025-08-07
44000-P506857,actual_start,2025-08-07
44000-P506857,planned_end,2026-12-31
44000-P506857,actual_end,2026-12-31
44000-P508225,planned_start,2025-04-29
44000-P508225,actual_start,2025-04-29
44000-P508225,planned_end,2026-10-31
44000-P508225,actual_end,2026-10-31
44000-P509222,planned_start,2025-05-23
44000-P509222,actual_start,2025-05-23
44000-P509222,planned_end,2028-08-31
44000-P509222,actual_end,2028-08-31
44000-P174447,planned_end,2022-06-30
44000-P128284,planned_start,2012-07-25
44000-P174447,actual_end,2022-06-30
44000-P174447,planned_start,2020-08-10
44000-P174447,actual_start,2020-11-19
44000-P175317,actual_start,2022-05-06
44000-P126470,planned_start,2012-05-29
44000-P126470,actual_start,2013-12-19
44000-P126470,planned_end,2015-03-31
44000-P126470,actual_end,2015-03-31
44000-P175317,planned_start,2021-11-25
44000-P128284,actual_start,2012-12-20
44000-P128284,planned_end,2014-03-31
44000-P128284,actual_end,2014-03-31
44000-P175317,planned_end,2023-06-30
44000-P175317,actual_end,2023-06-30
44000-P174275,planned_start,2022-10-13
44000-P174275,actual_start,2023-08-29
44000-P174275,planned_end,2024-12-31
44000-P174275,actual_end,2024-12-31
44000-P159010,actual_end,2017-12-31
44000-P159010,planned_start,2016-10-13
44000-P159010,actual_start,2016-11-30
44000-P159010,planned_end,2017-12-31
44000-P508911,planned_start,2026-04-07
44000-P508911,actual_start,2026-04-07
44000-P508911,planned_end,2028-12-30
44000-P508911,actual_end,2028-12-30
44000-P159023,planned_start,2016-11-22
44000-P159023,actual_start,2017-06-30
44000-P159023,planned_end,2018-12-15
44000-P159023,actual_end,2018-12-15
44000-P168335,planned_start,2020-03-24
44000-P168335,actual_start,2020-12-18
44000-P168335,planned_end,2021-12-31
44000-P168335,actual_end,2021-12-31
44000-P174274,planned_start,2021-11-04
44000-P174274,actual_start,2021-12-16
44000-P174274,planned_end,2022-12-31
44000-P174274,actual_end,2022-12-31
44000-P164321,planned_start,2018-11-29
44000-P164321,actual_start,2019-12-18
44000-P164321,planned_end,2020-12-31
44000-P164321,actual_end,2020-12-31
44000-P164525,planned_end,2019-12-31
44000-P175293,planned_start,2023-03-15
44000-P175293,actual_start,2023-06-13
44000-P175293,planned_end,2023-12-31
44000-P175293,actual_end,2023-12-31
44000-P164525,planned_start,2018-03-22
44000-P164525,actual_start,2018-12-14
